,word,counts
19092,inga,1
19093,texans,2
19094,play-action,1
19095,nfc,1
19096,north-worst,1
19097,rivals,3
19098,elite,1
19099,faking,1
19100,paraplegic,3
19101,prosthetics,1
19102,disability,1
19103,przemek,1
19104,stanza,1
19105,edited,1
19106,suddenly,1
19107,shins,1
19108,converged,1
19109,waterpolo,1
19110,downtime,1
19111,1:55,1
19112,iowa,8
19113,stat,1
19114,bykuwski,1
19115,defenseman,2
19116,stiff,1
19117,ryan,1
19118,tannehill,1
19119,anesthesiologist,1
19120,triathlete,2
19121,appalled,1
19122,arm-exercising,1
19123,prep,1
19124,hawkeyes,1
19125,ring-bearing,1
19126,telenet,1
19127,unfold,1
19128,hopefully,2
19129,transfer,1
19130,receded,1
19131,hairline,1
19132,jagermeister,2
19133,concluding,1
19134,losers,1
19135,graphing,1
19136,calculator,1
19137,sanitizer,1
19138,huppe,2
19139,39,6
19140,fort-like,1
19141,firm,1
19142,astronomer,1
19143,overviews,1
19144,align,2
19145,encountered,1
19146,acknowledge,1
19147,aaron,5
19148,rogers,1
19149,hi-five,1
19150,rower,2
19151,checkstand,1
19152,rattan,2
19153,quiznos-subs,1
19154,subs,1
19155,94,4
19156,dirt-bike,4
19157,multi-print,1
19158,embarrasses,1
19159,boring,2
19160,inserting,2
19161,mile,1
19162,microscope-like,1
19163,wavelength,1
19164,i-pad,1
19165,hillock,1
19166,opaque,1
19167,anderson,3
19168,mavs,1
19169,uninterested,1
19170,santa-hats,1
19171,eve,1
19172,mythology,1
19173,springboard,1
19174,sweepers,1
19175,hams,1
19176,smiting,1
19177,clipper,1
19178,curler,1
19179,clumps,1
19180,amen,1
19181,236,1
19182,dribble,2
19183,knee-pads,1
19184,wrist-guards,1
19185,blue-sky,1
19186,half-dozen,1
19187,propelling,3
19188,italians,1
19189,sonny,1
19190,rowboats,1
19191,flick,1
19192,commentators,3
19193,broadcasters,1
19194,aquafina,1
19195,mid-play,3
19196,stockade,1
19197,formula-1,1
19198,telephoto,1
19199,harm,1
19200,rinkside,1
19201,demon,1
19202,dream,1
19203,muay,1
19204,mohegan,1
19205,scopes,1
19206,inserted,1
19207,facilitating,1
19208,desert-looking,1
19209,altitude,3
19210,beach-side,1
19211,none,1
19212,10-11,1
19213,teacups,1
19214,dirk,1
19215,calligrapher,1
19216,woodblock,1
19217,sensei,1
19218,mixed-race,2
19219,advisement,1
19220,geico,2
19221,uncork,1
19222,counterculture,1
19223,cavernous,1
19224,lyrics,2
19225,carols,1
19226,impressed,1
19227,handball,2
19228,harrod,1
19229,sixty,1
19230,magical,2
19231,probing,1
19232,polite,2
19233,merrell,1
19234,obnoxiously,1
19235,sport-team,1
19236,readily,1
19237,pinky,1
19238,chrysler,1
19239,ballets,1
19240,hazel,1
19241,dickens,1
19242,instinct,1
19243,gis,1
19244,joint,4
19245,intervene,1
19246,rammstein,1
19247,caliber,1
19248,pyrotechnic,1
19249,conduit,1
19250,two-door,1
19251,anticipate,1
19252,insulfoam,1
19253,manufacture,1
19254,lited,1
19255,keffiyehs,1
19256,dishdashas,1
19257,famished,1
19258,sixth,1
19259,bellies,1
19260,rabobank,2
19261,slacklining,1
19262,oxfords,1
19263,ambivalent,1
19264,resume,1
19265,raclette,1
19266,disapproving,1
19267,pixie,1
19268,hairdressers,1
19269,tender,3
19270,bluish-white,1
19271,outfielders,1
19272,traditionally,1
19273,gon,1
19274,semi-circularly,1
19275,five-man,1
19276,slough,2
19277,swerving,1
19278,refereeing,1
19279,taekwondo,4
19280,partially-painted,1
19281,225,1
19282,perrier,1
19283,effie,1
19284,lubricates,1
19285,excitingly,1
19286,iv,1
19287,intravenous,1
19288,medication,1
19289,hand-ball,1
19290,forty-eight,1
19291,contrast,1
19292,49ers,6
19293,fransisco,1
19294,manage,3
19295,ski-divers,1
19296,labored,1
19297,longhair,1
19298,moonshine,1
19299,jitterbug,1
19300,150,1
19301,doodling,1
19302,corks,2
19303,clamps,2
19304,pliers,1
19305,rewiring,1
19306,climes,1
19307,26,1
19308,mars,1
19309,allianz,1
19310,odds,1
19311,two-lane,1
19312,net-less,1
19313,turing,1
19314,u.s.a.,1
19315,headwinds,1
19316,bavarian,1
19317,yearly,1
19318,deflects,1
19319,exemplary,1
19320,lay-ups,1
19321,go-carts,7
19322,chinese-american,1
19323,exertion,1
19324,canines,1
19325,disappointment,1
19326,chorriada,1
19327,gibson,1
19328,letterman,1
19329,ninety,1
19330,followers,1
19331,blond-dyed,1
19332,powdering,1
19333,irate,1
19334,buckling,1
19335,half-filled,1
19336,ice-laden,1
19337,dry-docked,1
19338,buskers,1
19339,excreted,1
19340,woes,1
19341,trekkers,1
19342,sky-watcher,1
19343,distances,1
19344,failure,1
19345,forensic,1
19346,scalloping,1
19347,jujitsu,1
19348,armbar,1
19349,trainers,1
19350,floss,1
19351,comics,1
19352,heavily-packed,1
19353,tornado,1
19354,reebok,1
19355,fully-padded,1
19356,body-builder,1
19357,taj,1
19358,astonishingly,1
19359,close-cut,1
19360,ladling,3
19361,disperse,1
19362,eyedropper,1
19363,highball,1
19364,cresting,3
19365,savoie,1
19366,hails,1
19367,accomplish,2
19368,charlotte,1
19369,nc,1
19370,gulf,1
19371,title,2
19372,twenty-one,1
19373,teamed,2
19374,defensively,2
19375,cattle-drawn,1
19376,decisions,1
19377,short-and-shirt,1
19378,thighed,1
19379,smelly,1
19380,terra,1
19381,cotta,1
19382,caching,1
19383,coddled,1
19384,escalating,1
19385,exerting,1
19386,ice-hockey,2
19387,halpern,1
19388,thornton,1
19389,hurting,1
19390,mastercard,1
19391,battery-powered,1
19392,connectors,1
19393,makerbot,3
19394,industries,3
19395,thing-o-matic,1
19396,eyeball,1
19397,pistil,1
19398,stargazer,1
19399,360,1
19400,degree,1
19401,blue-robed,1
19402,deploying,1
19403,sebastian,1
19404,suave,1
19405,demeanor,1
19406,grooming,2
19407,pita,1
19408,syrian,1
19409,mailbag,2
19410,ritz,2
19411,doves,1
19412,merges,1
19413,contesting,1
19414,sectional,1
19415,gsu,2
19416,mid-dribble,1
19417,one-on-one,2
19418,mid-courth,1
19419,swac,1
19420,hearted,1
19421,highest,1
19422,jokey,2
19423,goalpost,1
19424,messi,2
19425,apiece,1
19426,fencer,1
19427,poust,1
19428,hermia,1
19429,brightly-dressed,1
19430,pervades,1
19431,merge,1
19432,simulating,1
19433,earth-shattering,1
19434,shaker,1
19435,wagging,1
19436,audacious,1
19437,vigilant,1
19438,gamers,2
19439,gelatinous,1
19440,obvious,1
19441,pungent,1
19442,odor,1
19443,evidenced,2
19444,nose-holding,1
19445,displeases,1
19446,grizzles,1
19447,thick-striped,1
19448,weight-lifting,1
19449,marquette,1
19450,smithing,1
19451,graffiti-marked,1
19452,slays,1
19453,hooded-coat,1
19454,raingear,1
19455,fire-dancers,1
19456,haunches,1
19457,jostle,2
19458,reverse,1
19459,slow-flowing,1
19460,reference,1
19461,studied,1
19462,joggling,1
19463,harried,1
19464,resistor,1
19465,tanuki,1
19466,oakland,3
19467,rejects,1
19468,50-50,1
19469,hocking,1
19470,tangle,1
19471,internal,1
19472,dislodging,1
19473,lumpy,1
19474,vessels,1
19475,alabama,1
19476,basemen,2
19477,fatherhood,1
19478,mild,1
19479,mudding,1
19480,shooters,1
19481,shortboarders,1
19482,wast,1
19483,fortress,1
19484,unroll,1
19485,sprouts,1
19486,060,2
19487,dobos,1
19488,unsuccessful,1
19489,four-year,1
19490,began,3
19491,ceramics,1
19492,cleveland,3
19493,cavaliers,2
19494,pining,1
19495,militant,1
19496,screws,1
19497,vaughn,2
19498,carnation,1
19499,dicing,1
19500,1950s,2
19501,wetsuit-clad,1
19502,goggle,2
19503,undersea,1
19504,deep-sea,1
19505,stone-cobbled,1
19506,decoratively,1
19507,outcome,1
19508,announced,1
19509,anti-immigration,1
19510,unable,1
19511,rub,1
19512,'probuilt,1
19513,stitched,1
19514,skillful,1
19515,precise,1
19516,129,1
19517,gump,3
19518,goodyear,1
19519,punted,1
19520,battered,1
19521,hand-decorating,1
19522,stomps,1
19523,foot-race,1
19524,commencing,1
19525,peeled,1
19526,agreement,1
19527,detain,1
19528,schwinn,1
19529,bradford,2
19530,outplay,1
19531,faceoff,1
19532,rumble,1
19533,mid-hockey,1
19534,abroad,1
19535,differences,1
19536,respected,1
19537,eik,1
19538,saints,2
19539,screw,1
19540,mehndi,1
19541,presume,1
19542,hacksaw,1
19543,levers,2
19544,gravy,2
19545,safety-conscious,1
19546,deflecting,2
19547,steven,1
19548,robert,1
19549,'nursing,1
19550,railroads,1
19551,strained,1
19552,fence-like,1
19553,skyrim,1
19554,simulate,1
19555,8+,1
19556,uncovered,1
19557,catcher-with,1
19558,negotiate,1
19559,water-spraying,1
19560,race-cars,1
19561,hodo,1
19562,soy,1
19563,doles,1
19564,seafoam,1
19565,compressing,1
19566,compressed,1
19567,syringes,3
19568,broth,1
19569,vaporized,1
19570,runaway,1
19571,head-butted,1
19572,west-style,1
19573,rockabilly,1
19574,ferocious,1
19575,soothe,1
19576,stein,2
19577,all-black,1
19578,soccer-,1
19579,adapted,1
19580,stoppers,1
19581,advertisers,1
19582,bliss,2
19583,presides,1
19584,pickoff,1
19585,parasurfing,1
19586,connect,1
19587,cinnamon,2
19588,sweetness,1
19589,resourceful,1
19590,managed,1
19591,hawks,2
19592,court-side,1
19593,madness,1
19594,remedy,1
19595,baks,1
19596,corrective,1
19597,mostly-empty,1
19598,seventy,2
19599,portrayal,1
19600,commit,1
19601,suicide,1
19602,pectoral,1
19603,kris,1
19604,hanger,2
19605,tangerines,1
19606,scrunching,1
19607,entranced,1
19608,newsworthy,1
19609,kfbk,1
19610,excavate,1
19611,attacker,1
19612,soaking-wet,1
19613,gulp,1
19614,lettere,1
19615,caffe,1
19616,dour,1
19617,territory,1
19618,monuments,1
19619,smithy,1
19620,humble,1
19621,finder,1
19622,hmong,1
19623,2012,50
19624,finely,1
19625,congratulations,1
19626,recognition,1
19627,plume,3
19628,infrastructure,1
19629,di,1
19630,smudged,1
19631,pains,1
19632,vally-ball,1
19633,red-shirts,1
19634,canons,1
19635,extract,1
19636,five-gallon,1
19637,kegger,1
19638,psyduck,1
19639,guiter,1
19640,concerto,1
19641,soloists,1
19642,independence,1
19643,spangled,1
19644,previous,1
19645,beiber,1
19646,ideal,1
19647,celebrity,2
19648,bibbed,1
19649,discarded,1
19650,on-going,1
19651,margin,1
19652,sculling,1
19653,foe,1
19654,lucha,1
19655,libres,1
19656,91,1
19657,manipulated,1
19658,'narvesen,1
19659,721,1
19660,5132,1
19661,surfacing,1
19662,boisterously,1
19663,cue-stick,1
19664,free-standing,1
19665,pig-tailed,1
19666,knowledge,1
19667,automation,1
19668,blokes,1
19669,walkie-talkie,3
19670,undercarriage,1
19671,self-rising,1
19672,processor,3
19673,snatch,2
19674,trajectory,1
19675,monoboard,1
19676,hyping,1
19677,selected,1
19678,65,1
19679,eye-contact,1
19680,distraught,1
19681,housewares,1
19682,festivity,1
19683,stature,1
19684,punter,2
19685,kickoff,1
19686,stirrups,1
19687,rampages,1
19688,calve,1
19689,midsized,1
19690,violent,1
19691,fixating,1
19692,cheeseburgers,1
19693,bulldozers,2
19694,excavators,1
19695,expectation,1
19696,top-toe,1
19697,luxurious,2
19698,569,1
19699,reversal,1
19700,considerably,1
19701,spacesuit,1
19702,racehorses,1
19703,sparkasse,2
19704,horseman,1
19705,trumpeter,2
19706,perpendicularly,1
19707,reams,1
19708,cofain,1
19709,lawns,1
19710,lure,1
19711,encouraged,1
19712,coniferous,1
19713,ritualistic,1
19714,tot,1
19715,stringy,1
19716,tiki,1
19717,torchbearer,1
19718,anarchy,2
19719,marigolds,1
19720,mlb,2
19721,minny,1
19722,moseride,1
19723,high-fashion,1
19724,negotiating,1
19725,gp,1
19726,nostril,1
19727,somberly,1
19728,freckle-faced,1
19729,spray-paints,1
19730,hired,1
19731,deflect,1
19732,anticipated,1
19733,razed,1
19734,spindles,1
19735,sea-faring,1
19736,beerier,1
19737,physics,1
19738,confined,1
19739,horse-rider,2
19740,splint,1
19741,bok,1
19742,choi,1
19743,velocity,1
19744,chevelle,1
19745,blue-colored,1
19746,oracle,2
19747,catamaran,6
19748,match-up,1
19749,triple,1
19750,threat,1
19751,bull-fighting,1
19752,weirdly,1
19753,fiasco,1
19754,renaissance-style,1
19755,collapsable,1
19756,swampland,1
19757,armband,1
19758,physique,1
19759,fold-out,1
19760,backgammon,3
19761,ah,1
19762,regatta,1
19763,edgy,1
19764,shallots,1
19765,hodling,1
19766,pinks,1
19767,jordan,1
19768,horse-riding,1
19769,kickboxing-style,1
19770,camera-left,1
19771,four-piece,1
19772,bandmate,1
19773,thanking,1
19774,seeker,2
19775,defeating,2
19776,sit-and-spin,1
19777,usually,1
19778,pie-filling,1
19779,abound,1
19780,flak,1
19781,kevlar,1
19782,placement,1
19783,morse,2
19784,puring,1
19785,hart,2
19786,bruce,4
19787,springsteen,4
19788,booking,1
19789,criminal,1
19790,zz,2
19791,gibbons,1
19792,campgrounds,1
19793,hand-molds,1
19794,smooths,1
19795,paintballer,1
19796,slack,1
19797,interment,1
19798,smithsonian,1
19799,oliver,1
19800,lotos,1
19801,sand-trap,1
19802,supply,2
19803,caries,1
19804,lumberyard,2
19805,frisbree,1
19806,uncoils,1
19807,whil,1
19808,pleasure,1
19809,fun.,1
19810,kins,1
19811,oysters,1
19812,kobe,2
19813,chug,1
19814,racially,1
19815,dismantled,1
19816,stencils,1
19817,palid,1
19818,tremendous,1
19819,stevens,1
19820,bunched,2
19821,single-handed,1
19822,calzone,1
19823,rooting,1
19824,jokingly,1
19825,furs,1
19826,upswing,1
19827,putters,1
19828,youg,1
19829,slowly-moving,1
19830,seuss,1
19831,timing,1
19832,powell,1
19833,caused,1
19834,sub-pavement,1
19835,paver,1
19836,polocrosse,1
19837,crusher,1
19838,crushers,1
19839,ensues,1
19840,deserved,1
19841,muffling,2
19842,mirthlessly,1
19843,coastguards,1
19844,bandaging,3
19845,bureau,1
19846,belaying,1
19847,racehorse,2
19848,cyclothon,1
19849,white-jerseyed,1
19850,blue-jerseyed,1
19851,torch-bearing,1
19852,submit,2
19853,spectacle,1
19854,phonecard,1
19855,pledging,1
19856,smartphones,1
19857,mounty,1
19858,scalp,1
19859,application,1
19860,refrigerators,1
19861,argentine,1
19862,rife,1
19863,trigger,1
19864,contender,1
19865,126,1
19866,kilometers,1
19867,copper-rimmed,1
19868,feverishly,1
19869,fatigued,2
19870,bienvenus,1
19871,55th,4
19872,delwood,2
19873,lebron,3
19874,james,3
19875,trowels,1
19876,re-loads,1
19877,ejects,1
19878,reloading,1
19879,astronauts,1
19880,poked,1
19881,russia,3
19882,swordsmen,1
19883,thrusts,1
19884,eni,1
19885,karts,1
19886,epee,1
19887,unicorn,2
19888,croatian,1
19889,denotes,1
19890,400,1
19891,gorges,1
19892,usain,3
19893,100-meter,1
19894,fiver,1
19895,100m,1
19896,mid-dress,1
19897,power-drill,1
19898,energies,1
19899,jays,1
19900,tilt,2
19901,austrian,1
19902,braving,1
19903,43,2
19904,43rd,1
19905,entrant,1
19906,log-rolling,1
19907,loggers,2
19908,columbia,1
19909,logging,1
19910,gunk,1
19911,hatred,1
19912,margarine,1
19913,brickwall,1
19914,dark-orange,1
19915,individually,1
19916,waveboarder,1
19917,rawlings,1
19918,amphibians,1
19919,fifteen,1
19920,greatest,1
19921,airman,1
19922,cameos,1
19923,medalist,1
19924,pick-ax,1
19925,vintage-style,1
19926,stevie,4
19927,concerts,1
19928,fail,1
19929,camouflage-clad,1
19930,orthodontist,1
19931,rutted,1
19932,espania,1
19933,shuttlecock,3
19934,asian-looking,1
19935,optimistic,1
19936,fulfilling,1
19937,scarfed,1
19938,lucy,1
19939,1980,1
19940,drained,1
19941,greenway,1
19942,shir,1
19943,delicately,1
19944,stratego,1
19945,unless,1
19946,foursome,1
19947,electronically,1
19948,glowing-hot,1
19949,well-maintained,1
19950,leesville,1
19951,paddleboarders,1
19952,'scrambler,1
19953,farris,1
19954,timberline,1
19955,saxes,1
19956,follow-through,1
19957,athleticism,1
19958,abundant,1
19959,convienance,1
19960,slurpees,1
19961,convienience,1
19962,goggle-eyed,1
19963,grapevines,1
19964,immature,1
19965,horny,1
19966,wishes,1
19967,sunscreen,1
19968,suspending,1
19969,carbon,1
19970,alloy,1
19971,amputees,1
19972,conveyances,1
19973,slows,1
19974,birdie,2
19975,mommies,1
19976,teasing,1
19977,epilepsy,1
19978,white-helmeted,1
19979,taped-off,1
19980,ghostlike,1
19981,mayores,1
19982,jello,1
19983,tebow,2
19984,drought,1
19985,transactions,1
19986,ballroom-dancing,1
19987,spandex-clad,1
19988,pierce,1
19989,finding,1
19990,praises,1
19991,paralympics,2
19992,disabilities,2
19993,dance-wear,1
19994,slick,1
19995,56,2
19996,para-olympians,1
19997,hy,1
19998,ten-pin,1
19999,craggy,1
20000,angus,1
20001,roof-type,1
20002,qb,1
20003,bedazzled,1
20004,suitland,1
20005,jackie,3
20006,chan,3
20007,illusion,1
20008,head-to-toe,1
20009,elevates,1
20010,conceal,1
20011,108,1
20012,barreling,1
20013,affectionate,1
20014,advancing,1
20015,pro-baseball,1
20016,cream-colored,1
20017,7065,1
20018,sidekick,1
20019,gkicks,1
20020,kettlebell,1
20021,adversary,1
20022,appointment,1
20023,three-person,1
20024,backlighting,1
20025,personality,1
20026,survey-type,1
20027,layout,1
20028,raiders,3
20029,raider,1
20030,dirt-still,1
20031,bella,1
20032,canoe-type,1
20033,energized,1
20034,saxo,1
20035,realizing,1
20036,.two,1
20037,mere,1
20038,foodstuffs,2
20039,sacking,1
20040,utep,2
20041,monterey,1
20042,monterrey,1
20043,welchs,1
20044,skimpily,1
20045,gauging,1
20046,spirited,1
20047,showdown,1
20048,coverage,1
20049,pikesville,1
20050,nineteen,1
20051,tacked,1
20052,scepter,1
20053,geometrical,1
20054,knolls,1
20055,panthers,1
20056,outside-,1
20057,dogpile,2
20058,yardage,1
20059,tacklers,2
20060,gents,1
20061,blue-shirts,1
20062,green-shirts,1
20063,criticized,1
20064,sonic,1
20065,accomplishes,1
20066,701,2
20067,oriented,1
20068,petronas,1
20069,old-style,1
20070,half-tube,1
20071,congrats,1
20072,derek,1
20073,jeter,1
20074,belong,1
20075,rightfully,1
20076,re-enactors,1
20077,ordained,1
20078,dimples,1
20079,yellow-fenced,1
20080,clown-like,1
20081,phrases,1
20082,museumsbutikken,1
20083,pow,1
20084,demonstrated,1
20085,uniting,1
20086,legacy,1
20087,professional-looking,1
20088,rouleur,3
20089,www.rouleur.cc,1
20090,keytar,1
20091,soulfully,1
20092,commence,1
20093,sorta,1
20094,shane,1
20095,battier,1
20096,davonik,1
20097,nastavowich,1
20098,trailer-load,1
20099,junks,1
20100,outage,1
20101,55,2
20102,unfortunate,1
20103,stumbled,1
20104,mahjong,2
20105,progression,1
20106,freeze,1
20107,gasp,1
20108,gasping,1
20109,risque,1
20110,tight-packed,1
20111,fibrous,1
20112,collectibles,1
20113,122,1
20114,sahara,1
20115,5003,2
20116,powers,1
20117,mixed-gender,1
20118,116,1
20119,coronet,1
20120,midsection,1
20121,closed-off,1
20122,singlets,1
20123,silohuetted,1
20124,sparkles,2
20125,shirley,1
20126,manson,1
20127,697,1
20128,telecaster,1
20129,a-hole,1
20130,41,2
20131,fogging,1
20132,heavy-lidded,1
20133,apposing,1
20134,water-proof,1
20135,surf-skier,1
20136,esteemed,1
20137,keepers,1
20138,toots,1
20139,cardinals,1
20140,decades,1
20141,shoemaker,1
20142,violas,1
20143,toppers,1
20144,planking,1
20145,rosemary,1
20146,insulating,1
20147,reducing,1
20148,resistance,1
20149,powerlines,1
20150,white-uniform,1
20151,ball-in-hand,1
20152,cruse,1
20153,argument,1
20154,starter,1
20155,ywca,1
20156,anaheim,1
20157,cookers,1
20158,bedroll,1
20159,spitting,2
20160,bleak,1
20161,downtrodden,1
20162,kakhis,1
20163,air-force,1
20164,medic,1
20165,snowpants,1
20166,sun-glassed,1
20167,manipulate,1
20168,chutes,1
20169,nigerian,1
20170,frenzy,1
20171,earthen,1
20172,tans,1
20173,mud-hole,1
20174,epitomized,1
20175,insulated,1
20176,hand-dyeing,1
20177,cookware,1
20178,moor,1
20179,anchoring,1
20180,agriculture,1
20181,zookeeper,2
20182,pepperoni,1
20183,one-fourths,1
20184,predicting,1
20185,chilled,1
20186,on=f,1
20187,lobsters,1
20188,incinerator,1
20189,mementos,1
20190,ypoung,1
20191,rustle,1
20192,reign,1
20193,not-so-candidly,1
20194,galore,1
20195,tragedy,1
20196,nigerians,1
20197,splotch,1
20198,primary-color,1
20199,networking,1
20200,kayer,1
20201,educating,1
20202,potting,2
20203,vise,1
20204,growth,1
20205,half-painted,1
20206,remodels,1
20207,spends,1
20208,tinkerbell,5
20209,mastif,1
20210,sno-cone,1
20211,flavor-syrup,1
20212,icee,1
20213,pagent,1
20214,purplish-blue,1
20215,weddings,1
20216,increasing,1
20217,cruisship,1
20218,caffeinated,1
20219,sustain,1
20220,guiness,1
20221,eying,1
20222,yarn-like,1
20223,sillhouetted,1
20224,journals,2
20225,hombres,1
20226,wedgie,1
20227,marlin,1
20228,gaurd,1
20229,komodo,3
20230,chanel,3
20231,worthy,1
20232,brown-and-black,1
20233,smelled,1
20234,registrar,1
20235,school-age,1
20236,internally,1
20237,white-footed,1
20238,chocolates,1
20239,rock-climbs,1
20240,barter,1
20241,decortive,1
20242,long-bearded,1
20243,fur-trimmed,1
20244,del,1
20245,hot-pink,1
20246,spirals,1
20247,withdrawing,1
20248,brwon,1
20249,commenting,1
20250,red-brick,1
20251,methods,1
20252,greenspace,1
20253,one-piece-suits,1
20254,handwork,1
20255,creamy,1
20256,encripted,1
20257,snowpacked,1
20258,driftrood,1
20259,shaky,1
20260,staining,1
20261,bodysurfs,1
20262,pipe-fitters,1
20263,seam,1
20264,coupling,1
20265,welded,1
20266,pinball,1
20267,briskly-flowing,1
20268,pull-up,1
