,word,counts
16956,bergwacht,1
16957,limbo,1
16958,rumpled,1
16959,paradise,2
16960,unhappy-looking,2
16961,tightly-packed,1
16962,essence,2
16963,nothingness,1
16964,tow-headed,2
16965,sport-team,1
16966,periodical,2
16967,bedrooms,1
16968,eggplant,1
16969,catapult,1
16970,wisks,1
16971,loft,4
16972,lazy,2
16973,51,2
16974,farmlands,1
16975,spacesuit,1
16976,life-jackets,1
16977,burnout,2
16978,pushup,1
16979,extravagantly-haired,1
16980,stiffly-posed,1
16981,efficiently,1
16982,orthodontist,1
16983,ractrack,1
16984,hunts,1
16985,treasure,3
16986,pinestraw,1
16987,notepads,2
16988,sloshed,1
16989,nuzzles,1
16990,commotion,1
16991,locale,2
16992,forefathers,1
16993,dalhausser,1
16994,non-urban,1
16995,fractures,1
16996,five-string,1
16997,appetizers,1
16998,rooms,2
16999,undercarriage,1
17000,indeterminate,4
17001,altitude,3
17002,nemo,1
17003,bas-relief,1
17004,cloaked,1
17005,backgound,1
17006,experienced,3
17007,causally,1
17008,halmets,1
17009,cinnamon,2
17010,plumbing,1
17011,firecrackers,2
17012,one-man-band,1
17013,bankside,2
17014,modes,1
17015,tie-front,1
17016,itches,1
17017,janitorial,3
17018,ampitheater,1
17019,hewn,1
17020,frustration,2
17021,lighten,1
17022,oregon,5
17023,child-sized,1
17024,chocolates,1
17025,swifter,1
17026,carcassonne,1
17027,elton,1
17028,fella,1
17029,religiously,1
17030,cooperative,1
17031,announces,1
17032,sandy-colored,1
17033,appetizer,1
17034,experimenting,3
17035,molds,1
17036,midsentence,1
17037,hmong,1
17038,post-op,1
17039,si,1
17040,converted,1
17041,fumbling,1
17042,holey,1
17043,marathoners,1
17044,dennis,1
17045,cristy,1
17046,wildfire,2
17047,ipads,1
17048,shacking,2
17049,foodstuffs,2
17050,shored,1
17051,ann,1
17052,grizzly,2
17053,postman,1
17054,polka-dots,1
17055,rouge,1
17056,affluently,1
17057,teething,2
17058,unner,1
17059,logging,1
17060,sediment,1
17061,iguana,1
17062,roofless,1
17063,reunited,1
17064,heineke,1
17065,43,2
17066,terrorizes,1
17067,lids,3
17068,white-painted,1
17069,nutcracker,2
17070,papayas,1
17071,chow,2
17072,plats,1
17073,backflips,1
17074,type-writer,1
17075,closeout,1
17076,glassblowers,1
17077,secures,2
17078,nightlife,1
17079,janitors,1
17080,barb-wire,1
17081,stile,1
17082,acquaintance,1
17083,popscicles,1
17084,breezy,1
17085,stingray,1
17086,t.v.,1
17087,lending,1
17088,peolple,1
17089,brighty,1
17090,acknowledge,1
17091,tourist-info,1
17092,steam-filled,1
17093,dialect,1
17094,fright,2
17095,coupe,2
17096,autos,1
17097,primping,1
17098,dirt-blonde,1
17099,appointment,1
17100,historic-looking,2
17101,savoie,1
17102,exhaling,1
17103,berm,1
17104,videography,1
17105,skated,2
17106,detach,1
17107,template,1
17108,hi-def,1
17109,wisps,1
17110,front-loader,1
17111,thighed,1
17112,origins,1
17113,matte,1
17114,coyotes,1
17115,mini-bike,1
17116,almost-full,1
17117,toppers,1
17118,five-person,1
17119,cornrows,1
17120,fortunes,1
17121,told,2
17122,basins,2
17123,quizzical,1
17124,kings,1
17125,dismounts,2
17126,perrier,1
17127,tin-roofed,1
17128,lotos,1
17129,angst,1
17130,inebriated,1
17131,noise-canceling,1
17132,weather-beaten,1
17133,lengths,2
17134,increments,1
17135,697,1
17136,one-story,1
17137,hanson,1
17138,childrens,1
17139,anonymous,1
17140,resulted,1
17141,east-asian,2
17142,pope,4
17143,weir,1
17144,snow-gear,1
17145,nursed,1
17146,rinds,1
17147,pyrotechnic,1
17148,d.c.,2
17149,rebel,1
17150,stapling,4
17151,samaritan,1
17152,vibrating,1
17153,raids,4
17154,closed-off,1
17155,58th,1
17156,blue-grey,1
17157,kris,1
17158,polis,1
17159,harlem,2
17160,negotiating,1
17161,hogs,1
17162,healthy-looking,1
17163,gowned,1
17164,partially-draped,1
17165,twisty,1
17166,853,1
17167,twenty-one,1
17168,clemson,1
17169,ventilation,2
17170,airing,2
17171,sari-garbed,1
17172,slyly,1
17173,shelters,1
17174,flings,4
17175,arbour,1
17176,aviators,1
17177,pikesville,1
17178,scraggly,2
17179,bear-chested,1
17180,defecating,1
17181,flack,1
17182,twists,2
17183,two-tone,1
17184,foliaged,1
17185,mini-scooter,1
17186,communism,1
17187,treck,1
17188,mid-punch,1
17189,earnhardt,1
17190,self-service,2
17191,nights,1
17192,bobs,1
17193,hansa,1
17194,rucksack,4
17195,aloha,3
17196,ballast,1
17197,ovals,2
17198,party-goers,1
17199,incompletely,1
17200,pooper,1
17201,scooper,1
17202,jump-kick,2
17203,detailing,1
17204,playes,1
17205,stringless,1
17206,nava,1
17207,mathematical,1
17208,bodysurfs,1
17209,bronc,2
17210,442,1
17211,barmaid,1
17212,banisters,1
17213,undone,1
17214,stupidly,1
17215,jerk,1
17216,resurface,1
17217,buckingham,1
17218,messanger,1
17219,asti,1
17220,stole,2
17221,lexus,1
17222,unoccupied,2
17223,utiah,1
17224,kuala,1
17225,lumpar,1
17226,orangish,1
17227,swimcap,1
17228,torso-deep,1
17229,chewed-up,1
17230,sketched,2
17231,sandstorm,1
17232,knead,2
17233,heavily-trafficked,1
17234,dress-ed,1
17235,asus,2
17236,betbook,1
17237,armful,1
17238,perfom,1
17239,alerting,1
17240,dogwood,1
17241,heavy-lidded,1
17242,knuckles,1
17243,newspaper-reading,1
17244,erotically,1
17245,venerable,1
17246,edibles,1
17247,cantaloupes,1
17248,aft,1
17249,outcroping,1
17250,renovating,4
17251,hand-ball,1
17252,flip-style,1
17253,vanishes,1
17254,trowing,2
17255,unsheathes,1
17256,hazel,1
17257,dickens,1
17258,two-person,2
17259,food-catching,1
17260,tatoo,1
17261,wedged,2
17262,bikins,1
17263,custodians,1
17264,ingesting,1
17265,herald,1
17266,mini-mart,1
17267,calf-high,1
17268,librarian,5
17269,glassess,1
17270,patrolman,1
17271,wallas,1
17272,balustrade,1
17273,narby,1
17274,snowshoers,1
17275,declining,1
17276,buzy,2
17277,farmhands,1
17278,tipton,1
17279,103,1
17280,hazards,1
17281,flutter,1
17282,kildare,1
17283,furocious,1
17284,creams,4
17285,3-step,1
17286,lurching,1
17287,plain-clothed,1
17288,tiptoes,1
17289,spiders,2
17290,blended,2
17291,gliders,1
17292,indigo,1
17293,ear-gear,1
17294,lunged,1
17295,macy,2
17296,pollo,1
17297,unfortunate,1
17298,stumbled,1
17299,resident,1
17300,chipmunk,1
17301,.an,1
17302,funking,1
17303,blading,1
17304,powerboats,1
17305,piza,1
17306,shinny,1
17307,get-together,1
17308,bombers,1
17309,blends,1
17310,undulating,1
17311,sources,1
17312,ray,1
17313,mignon,1
17314,watter,1
17315,graffti,1
17316,sketchpad,1
17317,crossbow,1
17318,waterhole,1
17319,blessed,2
17320,geraniums,1
17321,payfully,1
17322,pescaderia,1
17323,long-legged,1
17324,grandmas,2
17325,patrollers,1
17326,mini-dresses,1
17327,fundraising,1
17328,forlornly,1
17329,brightly-bannered,1
17330,eighteen-wheeler,1
17331,brink,1
17332,straggle,1
17333,net-less,1
17334,invasion,1
17335,faraway,3
17336,trowel,3
17337,excersise,1
17338,religious-themed,1
17339,sallie,3
17340,mae,3
17341,college-age,2
17342,potties,1
17343,skeletons,2
17344,expectant,1
17345,requiring,1
17346,fuax,1
17347,burnished,1
17348,collies,2
17349,marinara,1
17350,rhinestone,1
17351,gods,2
17352,tracings,1
17353,poached,1
17354,tramples,1
17355,attentiveness,1
17356,outlook,1
17357,broken-down,1
17358,horse-riding,1
17359,prized,1
17360,cherokee,1
17361,bilbo,1
17362,baggins,1
17363,stone-faced,1
17364,scooby-doo,1
17365,bubble-blowing,1
17366,hand-crafting,1
17367,kewpie-doll,1
17368,kentucky,1
17369,jumbo,3
17370,roommates,2
17371,flat-bottomed,1
17372,harry,2
17373,four-piece,1
17374,sleeved,1
17375,novelties,1
17376,school-age,1
17377,bookmarks,1
17378,ratty,1
17379,sportscasting,1
17380,swirl,2
17381,flapper,1
17382,scalp,1
17383,slamming,2
17384,stripping,2
17385,burgle,1
17386,pyranha,1
17387,6.50,1
17388,hauled,1
17389,treeline,3
17390,poust,1
17391,hermia,1
17392,clunky,1
17393,bicycle-cross,1
17394,scientific-looking,1
17395,name-tags,1
17396,theater-style,1
17397,fife,1
17398,corps,1
17399,knickers,1
17400,breeches,2
17401,photographic,1
17402,petty,1
17403,lake-beach,1
17404,talents,2
17405,valentine,2
17406,facilitating,1
17407,carefree,1
17408,amuse,1
17409,sitar,4
17410,persue,1
17411,sculling,1
17412,catastrophe,1
17413,nerds,1
17414,non-blooming,1
17415,inkwell,1
17416,max,1
17417,delicately,1
17418,back-round,1
17419,airlifted,1
17420,despair,1
17421,outside-,1
17422,patricks,1
17423,cuddles,3
17424,leesville,1
17425,smelly,1
17426,polynesian,1
17427,medium-length,1
17428,cummerbunds,1
17429,neckerchiefs,1
17430,fail,1
17431,sweashirt,1
17432,swim-trunks,1
17433,colonial-style,1
17434,counseling,1
17435,panhandler,1
17436,skin-to-skin,1
17437,tribals,1
17438,commandment,2
17439,grandfathers,1
17440,knotts,1
17441,steadied,2
17442,bridge-like,1
17443,hacksaws,1
17444,emanating,3
17445,life-size,3
17446,bubbly,1
17447,jovial,1
17448,tinker,6
17449,dispatch,1
17450,spooling,1
17451,weird-looking,1
17452,red-lidded,1
17453,afraid,3
17454,provocatively,1
17455,100m,1
17456,skeleton-printed,1
17457,springer,1
17458,groves,1
17459,pines,1
17460,connectors,1
17461,chilled,1
17462,on=f,1
17463,cami,2
17464,soft-serve,1
17465,saree,2
17466,formula-1,1
17467,possum,1
17468,mulcher,1
17469,maneuvered,2
17470,riverrafting,1
17471,microsoft,1
17472,decline,1
17473,desired,2
17474,2-liter,1
17475,skeptical,2
17476,palmettos,1
17477,luke,1
17478,dont,1
17479,bro!,1
17480,gold-rimmed,1
17481,straddled,1
17482,fretted,1
17483,responded,1
17484,hurdle-jumper,1
17485,track-and-field,2
17486,charcoals,1
17487,earth-like,1
17488,demands,3
17489,acceleration,1
17490,dockside,1
17491,grayish-brown,1
17492,ripstik,1
17493,clipping,2
17494,sheers,1
17495,brick-floored,1
17496,divind,1
17497,snout,1
17498,yams,2
17499,shriner,2
17500,bandshell,1
17501,grade-schooler,1
17502,temperate,1
17503,concluding,1
17504,losers,1
17505,smartphones,1
17506,ravioli,1
17507,belle,1
17508,sailboarder,1
17509,wrecking,1
17510,didgeridoos,1
17511,am-track,1
17512,85,1
17513,wo,1
17514,fifa,3
17515,deploying,1
17516,hunger,1
17517,decisive,1
17518,teasing,1
17519,linear,1
17520,carpi,1
17521,gross,2
17522,jokey,2
17523,maroon-colored,1
17524,light-skinned,3
17525,potao,1
17526,eroding,1
17527,density,1
17528,sixty,1
17529,canisters,3
17530,tiki,1
17531,one-piece-suits,1
17532,glorious,1
17533,jet-ski,3
17534,lilac,2
17535,cologne,1
17536,understand,1
17537,conoes,1
17538,streched,1
17539,krishna,2
17540,sweatbands,1
17541,blond-dyed,1
17542,ninety,1
17543,refugee,1
17544,earlobe,1
17545,keffiyehs,1
17546,mid-throw,2
17547,foregrounded,1
17548,heaps,2
17549,corazon,1
17550,aqua-colored,1
17551,messily,3
17552,rif=ding,1
17553,lurks,1
17554,papasan,2
17555,frosted,2
17556,three-years-old,1
17557,hurricanes,1
17558,spewing,1
17559,butterfly-catcher,1
17560,'clown,1
17561,trampling,1
17562,estate,1
17563,ringed,4
17564,hangers,2
17565,hispanics,1
17566,randomly,2
17567,zip-front,1
17568,carnoustie,1
17569,gents,1
17570,hairs,2
17571,anything,4
17572,treated,4
17573,cites,1
17574,fire-lit,1
17575,supermarkets,1
17576,awash,1
17577,culture-specific,1
17578,corgis,1
17579,respiration,1
17580,closeby,1
17581,kenji,1
17582,pin-wheels,1
17583,high-risk,1
17584,renaissance-era,1
17585,slug,1
17586,528,1
17587,addicted,1
17588,resistor,1
17589,welded,1
17590,mass-transit,1
17591,commandos,1
17592,intimately,1
17593,klaus,1
17594,wiggles,2
17595,soloists,1
17596,wetland,2
17597,suited-man,1
17598,graph,2
17599,glimpse,2
17600,ruggers,1
17601,cube-shaped,1
17602,lightning,1
17603,multi-level,1
17604,azure,2
17605,overseen,1
17606,14474,1
17607,12188,1
17608,outlet,2
17609,encloses,1
17610,mid-court,1
17611,navigation,1
17612,hanna,1
17613,montana,1
17614,cascade,1
17615,sheriff,4
17616,shoemaker,1
17617,latticework,1
17618,bar-covered,1
17619,copper-rimmed,1
17620,glittering,1
17621,arm-strokes,1
17622,blurred-out,1
17623,rewiring,1
17624,benz,1
17625,matted,1
17626,mans,2
17627,echo,1
17628,t-shift,1
17629,roofers,1
17630,carbonated,1
17631,mittened,1
17632,collapses,1
17633,facilities,1
17634,javelin-style,1
17635,segment,2
17636,stdio,1
17637,centurion,2
17638,sander,2
17639,establish,2
17640,dominance,2
17641,noce,1
17642,graced,1
17643,brown-red,1
17644,purple-pink,1
17645,flower-print,1
17646,sprinkle,2
17647,stheart,1
17648,plaque,6
17649,stonehurst,4
17650,pays,2
17651,krunch,1
17652,yongsan,2
17653,gargoyle,1
17654,floatlys,1
17655,punts,2
17656,agreement,1
17657,shirt-wearing,1
17658,prior,2
17659,brickwork,1
17660,spurs,3
17661,brackets,1
17662,goldfish,1
17663,chun,1
17664,kuk,1
17665,labored,1
17666,roger,2
17667,tournaments,1
17668,cyclothon,1
17669,groomer,1
17670,gradual,1
17671,urinals,1
17672,taxi-cab,1
17673,scrapping,2
17674,able-bodied,1
17675,humanity,1
17676,mixed-race,2
17677,mountin,1
17678,ivy,5
17679,bet,1
17680,husbands,2
17681,toodles,1
17682,soliciting,1
17683,coco-cola,1
17684,ah,1
17685,regatta,1
17686,dobbermen,1
17687,tailed,2
17688,red-shirts,1
17689,grease,1
17690,adjustment,2
17691,quinta,1
17692,therefore,1
17693,playgym,1
17694,complexioned,1
17695,flowerbed,1
17696,dandilions,1
17697,driver-side,1
17698,prowess,2
17699,canvasses,2
17700,caucasians,3
17701,handymen,1
17702,re-painting,1
17703,twizzlers,1
17704,swine,1
17705,sun-glassed,1
17706,floppy-eared,1
17707,horro,1
17708,bodyboarder,1
17709,outcrop,3
17710,linet,1
17711,deals,2
17712,cruisship,1
17713,represented,1
17714,thursday,2
17715,peacoat,1
17716,mountain-climbing,1
17717,flexable,1
17718,rooftops,2
17719,appalled,1
17720,melody,1
17721,stem-like,1
17722,to-do,1
17723,blazers,1
17724,collides,2
17725,bull-run,1
17726,baiting,2
17727,shits,2
17728,potty-potty,1
17729,oreo,2
17730,yellow-haired,1
17731,off-the,1
17732,flooding,2
17733,believes,1
17734,showcases,2
17735,mostly-barren,1
17736,living-room,1
17737,saves,1
17738,clownlike,1
17739,sequin,3
17740,green-framed,1
17741,slings,1
17742,opal,1
17743,grotto,1
17744,roddick,1
17745,dirtbike,1
17746,motor-powered,1
17747,gleaning,1
17748,vienna,2
17749,unattended,1
17750,bootleg,1
17751,trembles,1
17752,burbur,1
17753,whoever,2
17754,treefilled,1
17755,sandwiched,1
17756,outmaneuver,1
17757,republicans,1
17758,hahaha,1
17759,self-rising,1
17760,friendship,1
17761,hams,1
17762,panted,2
17763,ducky,1
17764,scar-crow,1
17765,wets,2
17766,hefty,1
17767,white-helmeted,1
17768,taped-off,1
17769,ghostlike,1
17770,lucha,1
17771,libres,1
17772,defying,2
17773,gravity,2
17774,evident,2
17775,darkly-lit,1
17776,911,1
17777,sandstone,2
17778,catwalk,2
17779,wallride,1
17780,duke,3
17781,reversed,1
17782,lolly,3
17783,timidly,1
17784,in-synch,1
17785,motorists,2
17786,flamboyantly,3
17787,crampons,2
17788,flurries,1
17789,distracted-looking,1
17790,longhorn,2
17791,store-like,1
17792,motel,1
17793,valet,1
17794,displeasure,1
17795,coolness,1
17796,bather,1
17797,chaparral,1
17798,void,1
17799,carrying-harness,1
17800,skirvin,1
17801,rampages,1
17802,seas,3
17803,soakers,1
17804,scavenging,1
17805,half-sleeve,1
17806,gatorade,1
17807,consternation,1
17808,barbara,1
17809,finest,1
17810,fatigued,2
17811,sziget,1
17812,prology,1
17813,position(,1
17814,sophisticated-looking,1
17815,vintage-looking,1
17816,stylishly,2
17817,canoe-type,1
17818,rebuild,1
17819,conspicuous,1
17820,cal,2
17821,lampost,1
17822,clinching,1
17823,prospect,1
17824,afl,1
17825,premiership,1
17826,johannesburg,1
17827,bi,1
17828,sheilding,1
17829,chrismas,1
17830,boxcar,2
17831,karateka,1
17832,parries,1
17833,leakage,1
17834,gray-suited,1
17835,blessing,1
17836,graded,1
17837,torch-bearing,1
17838,motorcade,1
17839,blondish,1
17840,growth,1
17841,aluminum-colored,1
17842,compressor,2
17843,shirtness,1
17844,merry,1
17845,satisfy,2
17846,mod,2
17847,power-line,1
17848,witnessed,2
17849,swallow,1
17850,tartuffe,1
17851,descents,1
17852,tiredly,1
17853,listed,1
17854,clip,2
17855,fashions,2
17856,dun,2
17857,sexes,1
17858,color-block,1
17859,pinky,1
17860,stepladders,1
17861,unable,1
17862,bloe,1
17863,loneliness,1
17864,flustered,3
17865,interment,1
17866,fourwheeler,1
17867,apparantly,1
17868,569,1
17869,para-olympians,1
17870,thing-o-matic,1
17871,however,1
17872,dumped,1
17873,medium-short,1
17874,przemek,1
17875,nan,1
17876,sheds,1
17877,alb,1
17878,spiritual,1
17879,chrysler,1
17880,zuccherberg,1
17881,inventor,1
17882,suggestive,1
17883,usage,1
17884,narrowly,1
17885,red-painted,1
17886,h,1
17887,theory,1
17888,mutltiple,1
17889,clusters,1
17890,twos,2
17891,ouvert,1
17892,penney,1
17893,terrycloth,1
17894,jaguar,3
17895,gaily,1
17896,coordinator,1
17897,hurtle,1
17898,chasm,1
17899,straws,3
17900,horrific,1
17901,postings,1
17902,badgers,1
17903,glaad,1
17904,mocha-brown,1
17905,probing,1
17906,polite,2
17907,rustle,1
17908,professed,1
17909,char,1
17910,broil,1
17911,fringed,1
17912,strippers,1
17913,brenmark,1
17914,fasteners,1
17915,teppanyaki,1
17916,mole,1
17917,www.rouleur.cc,1
17918,vane,1
17919,2piece,1
17920,defaced,1
17921,cuido,1
17922,playa,1
17923,disposes,2
17924,vegetated,2
17925,pall,1
17926,bearers,2
17927,funeral,4
17928,slaloms,1
17929,truck-full,1
17930,gerbil,1
17931,281,2
17932,clapped,1
17933,homey,1
17934,sundry,1
17935,clamping,1
17936,armpit,1
17937,canyons,1
17938,readied,1
17939,alabama,1
17940,flair,1
17941,fuselage,1
17942,cower,1
17943,mop-pad,1
17944,futon-style,1
17945,preserved,1
17946,frog-shaped,1
17947,scuffing,1
17948,captains,2
17949,gabbing,1
17950,withdraws,2
17951,business-casual,1
17952,frogging,1
17953,identifier,1
17954,tooth,5
17955,kfc,1
17956,highschool,1
17957,sponsor,1
17958,motorcycling,1
17959,expectation,1
17960,anticipate,1
17961,hoyt,1
17962,reality,1
17963,droppings,2
17964,hasidic,1
17965,stereotyping,1
17966,hardscape,1
17967,rigged,2
17968,develops,1
17969,hardworking,1
17970,pull-up,1
17971,seidwalk,1
17972,looling,1
17973,peugeot,1
17974,streght,1
17975,conch,1
17976,artisti,2
17977,unfunny,1
17978,offense,3
17979,ferrett,1
17980,doc,1
17981,dwarfs,1
17982,museumsbutikken,1
17983,federer,1
17984,flickr,1
17985,ejects,1
17986,cartridge,2
17987,beset,1
17988,late-afternoon,1
17989,neck-wear,1
17990,clutter,1
17991,unspooled,1
17992,irritated,3
17993,tube-dress,1
17994,dress-type,1
17995,sometime,1
17996,turntables,1
17997,kindly,1
17998,contemporary-style,1
17999,appended,1
18000,coddled,1
18001,poops,1
18002,colorless,1
18003,tuxes,4
18004,implements,1
18005,encircles,1
18006,kegger,1
18007,someday,1
18008,angular,1
18009,kim,1
18010,bickers,1
18011,novice,1
18012,every-day,1
18013,dance-wear,1
18014,skeet,1
18015,blue-haired,3
18016,ghostbusters,2
18017,cabinetry,1
18018,pin-stripe,1
18019,greetings,1
18020,burdens,1
18021,amazingly,1
18022,blossomed,1
18023,arch-style,1
18024,competitions,1
18025,intervene,1
18026,yougn,1
18027,sheepdogs,1
18028,weed-eater,1
18029,twiddles,1
18030,resolve,1
18031,fly-plane,1
18032,cupped,1
18033,capabilities,1
18034,crossbody,1
18035,handwork,1
18036,pennsylvania,1
18037,backround,1
18038,spfd,1
18039,sitts,1
18040,freckle-faced,1
18041,blue-plaid,1
18042,tow-bar,1
18043,p.i.n.k.,1
18044,sunroof,1
18045,ebullient,1
18046,neighbors,3
18047,nevada,2
18048,pan-handling,1
18049,emails,1
18050,clients,1
18051,re-enactors,1
18052,translation,1
18053,astonishment,2
18054,geeky,1
18055,protruding,2
18056,wee,1
18057,plne,1
18058,elisabeth,1
18059,weimaraners,1
18060,mallards,1
18061,thanking,1
18062,shoulder-deep,1
18063,caffeine,1
18064,chalked,1
18065,gondolas,3
18066,off-frame,1
18067,timers,1
18068,etowah,1
18069,caballero,1
18070,baffled,1
18071,garages,1
18072,car-seat,1
18073,check-in,1
18074,dazzle,1
18075,pealing,1
18076,bask,2
18077,sultan,1
18078,mid-ground,2
18079,temps,1
18080,dour,1
18081,barret,1
18082,jewlery,1
18083,samba,1
18084,outthrust,1
18085,partiers,1
18086,summery,1
18087,ruddy,1
18088,resourceful,1
18089,managed,1
18090,lusty,1
18091,long-jumper,1
18092,ge,1
18093,refs,2
18094,officiate,1
18095,show-shoers,1
18096,nearly-identical,1
18097,head-covering,1
18098,swaddling,2
18099,mighty,1
18100,commence,1
18101,qualities,1
18102,columbia,1
18103,falcons,1
18104,conococo,1
18105,ambivalent,1
18106,embraced,2
18107,blazes,1
18108,roaring,2
18109,salvar,2
18110,planeta,2
18111,roller-coaster,1
18112,croons,1
18113,andre,1
18114,officiated,1
18115,full-body,1
18116,landscapes,1
18117,tornado,1
